__metadata,ID,ROW_ID,PLANT,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,STORAGE_LOCATION,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,INVENTORY_OPENING_BALANCE,UNIT
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~650')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~650')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~650,650,JJ,01,12,01/12,3,12,02,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~651')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~651')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~651,651,JJ,01,12,01/12,3,12,02N,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~652')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~652')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~652,652,JJ,01,12,01/12,3,12,02N,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~653')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~653')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~653,653,JJ,01,12,01/12,3,12,02N,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~654')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~654')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~654,654,JJ,01,12,01/12,3,12,02N,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~655')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~655')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~655,655,JJ,01,12,01/12,3,12,02N,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~656')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~656')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~656,656,JJ,01,12,01/12,3,12,02N,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~657')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~657')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~657,657,JJ,01,12,01/12,3,12,02N,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~658')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~658')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~658,658,JJ,01,12,01/12,3,12,02N,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~659')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~659')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~659,659,JJ,01,12,01/12,3,12,02N,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~660')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~660')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~660,660,JJ,01,12,01/12,3,12,02N,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~661')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~661')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~661,661,JJ,01,12,01/12,3,12,02N,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~662')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~662')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~662,662,JJ,01,12,01/12,3,12,02N,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~663')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~663')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~663,663,JJ,01,12,01/12,3,12,02S,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~664')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~664')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~664,664,JJ,01,12,01/12,3,12,02S,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~665')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~665')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~665,665,JJ,01,12,01/12,3,12,02S,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~666')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~666')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~666,666,JJ,01,12,01/12,3,12,02S,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~667')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~667')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~667,667,JJ,01,12,01/12,3,12,02S,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~668')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~668')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~668,668,JJ,01,12,01/12,3,12,02S,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~669')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~669')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~669,669,JJ,01,12,01/12,3,12,02S,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~670')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~670')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~670,670,JJ,01,12,01/12,3,12,02S,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~671')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~671')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~671,671,JJ,01,12,01/12,3,12,02S,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~672')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~672')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~672,672,JJ,01,12,01/12,3,12,02S,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~673')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~673')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~673,673,JJ,01,12,01/12,3,12,02S,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~674')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~674')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~674,674,JJ,01,12,01/12,3,12,02S,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~675')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~675')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~675,675,JJ,01,12,01/12,3,12,02W,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~676')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~676')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~676,676,JJ,01,12,01/12,3,12,02W,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~677')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~677')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~677,677,JJ,01,12,01/12,3,12,02W,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~678')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~678')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~678,678,JJ,01,12,01/12,3,12,02W,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~679')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~679')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~679,679,JJ,01,12,01/12,3,12,02W,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~680')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~680')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~680,680,JJ,01,12,01/12,3,12,02W,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~681')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~681')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~681,681,JJ,01,12,01/12,3,12,02W,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~682')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~682')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~682,682,JJ,01,12,01/12,3,12,02W,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~683')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~683')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~683,683,JJ,01,12,01/12,3,12,02W,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~684')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~684')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~684,684,JJ,01,12,01/12,3,12,02W,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~685')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~685')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~685,685,JJ,01,12,01/12,3,12,02W,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~686')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~686')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~686,686,JJ,01,12,01/12,3,12,02W,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~687')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~687')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~687,687,JJ,01,12,01/12,3,12,88,JJ-P01,Large Box (1kg),240000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~688')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~688')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~688,688,JJ,01,12,01/12,3,12,88,JJ-P02,Large Bag (1kg),240000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~689')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~689')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~689,689,JJ,01,12,01/12,3,12,88,JJ-P03,Small Box (500g),240000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~690')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~690')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~690,690,JJ,01,12,01/12,3,12,88,JJ-P04,Small Bag (500g),240000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~691')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~691')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~691,691,JJ,01,12,01/12,3,12,88,JJ-R01,Nuts,24000.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~692')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~692')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~692,692,JJ,01,12,01/12,3,12,88,JJ-R02,Blueberries,24000.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~693')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~693')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~693,693,JJ,01,12,01/12,3,12,88,JJ-R03,Strawberries,24000.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~694')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~694')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~694,694,JJ,01,12,01/12,3,12,88,JJ-R04,Raisins,24000.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~695')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~695')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~695,695,JJ,01,12,01/12,3,12,88,JJ-R05,Wheat,132000.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~696')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~696')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~696,696,JJ,01,12,01/12,3,12,88,JJ-R06,Oats,132000.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~697')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~697')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~697,697,JJ,01,13,01/13,3,13,02,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~698')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~698')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~698,698,JJ,01,13,01/13,3,13,02,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~699')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~699')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~699,699,JJ,01,13,01/13,3,13,02,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~700')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~700')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~700,700,JJ,01,13,01/13,3,13,02,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~701')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~701')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~701,701,JJ,01,13,01/13,3,13,02,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~702')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~702')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~702,702,JJ,01,13,01/13,3,13,02,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~703')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~703')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~703,703,JJ,01,13,01/13,3,13,02,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~704')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~704')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~704,704,JJ,01,13,01/13,3,13,02,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~705')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~705')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~705,705,JJ,01,13,01/13,3,13,02,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~706')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~706')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~706,706,JJ,01,13,01/13,3,13,02,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~707')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~707')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~707,707,JJ,01,13,01/13,3,13,02,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~708')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~708')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~708,708,JJ,01,13,01/13,3,13,02,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~709')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~709')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~709,709,JJ,01,13,01/13,3,13,02N,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~710')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~710')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~710,710,JJ,01,13,01/13,3,13,02N,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~711')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~711')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~711,711,JJ,01,13,01/13,3,13,02N,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~712')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~712')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~712,712,JJ,01,13,01/13,3,13,02N,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~713')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~713')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~713,713,JJ,01,13,01/13,3,13,02N,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~714')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~714')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~714,714,JJ,01,13,01/13,3,13,02N,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~715')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~715')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~715,715,JJ,01,13,01/13,3,13,02N,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~716')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~716')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~716,716,JJ,01,13,01/13,3,13,02N,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~717')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~717')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~717,717,JJ,01,13,01/13,3,13,02N,JJ-F13,1kg Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~718')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~718')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~718,718,JJ,01,13,01/13,3,13,02N,JJ-F14,1kg Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~719')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~719')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~719,719,JJ,01,13,01/13,3,13,02N,JJ-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~720')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~720')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~720,720,JJ,01,13,01/13,3,13,02N,JJ-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~721')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~721')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~721,721,JJ,01,13,01/13,3,13,02S,JJ-F01,500g Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~722')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~722')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~722,722,JJ,01,13,01/13,3,13,02S,JJ-F02,500g Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~723')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~723')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~723,723,JJ,01,13,01/13,3,13,02S,JJ-F03,500g Strawberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~724')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~724')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~724,724,JJ,01,13,01/13,3,13,02S,JJ-F04,500g Raisin Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~725')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~725')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~725,725,JJ,01,13,01/13,3,13,02S,JJ-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~726')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~726')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~726,726,JJ,01,13,01/13,3,13,02S,JJ-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~727')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~727')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~727,727,JJ,01,13,01/13,3,13,02S,JJ-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~728')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~728')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~728,728,JJ,01,13,01/13,3,13,02S,JJ-F12,1kg Blueberry Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~729')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~729')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~729,729,JJ,01,13,01/13,3,13,02S,JJ-F13,1kg Strawberry Muesli,0,ST
